date,quarter,house_id,house_type,sales_type,year_build,%_change_between_offer_and_purchase,rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
8719,102,457655,4,3,1967,-6,6,169,8875.739,32779,6000,300,7,2,0,0.76,1.35,1500000
8955,104,401332,2,3,1973,-7,5,75,14866.667,63900,8420,298,2,2,0,0.42,1.1,1115000
3512,41,1190159,4,3,1975,0,6,228,3442.9824,8253,3730,358,0,0,2,1.15,5.26,785000
2881,34,1252387,4,3,1969,0,5,168,6095.2383,36506,5220,387,3,1,3.25,2.42,6.69,1024000
7719,90,676372,2,3,2009,-3,4,135,10740.741,35348,8581,360,2,2,0,0.25,2.55,1450000
9746,113,78861,2,3,1969,2,5,129,19813.953,9200,9850,227,5,2,3.1,3.31,4.79,2556000
8913,104,414248,4,3,1978,-6,5,157,13694.268,21804,6094,212,7,2,0,0.42,1.1,2150000
6595,77,838583,0,3,1899,-1,4,123,23170.732,8584,1870,142,1,3,0,0.79,3.48,2850000
9206,107,316943,2,1,1978,0,4,71,17359.154,14311,9490,397,5,2,0,1.85,1.47,1232500
9176,107,329138,2,3,2006,-3,5,153,24019.607,50279,6720,128,7,2,0,1.85,1.47,3675000
2543,30,1282404,2,1,1959,0,3,44,10431.818,16826,8420,298,2,2,4.75,2.34,7.05,459000
9391,109,252201,0,3,1922,0,3,85,32352.941,58517,5230,382,3,1,0,1.85,1.47,2750000
2900,34,1250550,4,3,1969,0,4,175,7657.143,17463,9310,587,5,2,3.25,2.42,6.69,1340000
4907,57,1017410,2,3,1994,-7,5,95,27894.736,33273,5932,247,3,1,4,3.42,6.52,2650000
7090,83,777671,4,3,2004,-6,5,156,15064.103,29490,4700,371,6,3,0,0.56,3.06,2350000
7318,85,745667,2,3,1983,0,4,78,12179.487,62662,5610,38,3,1,0,0.45,2.78,950000
3399,40,1201539,1,3,1977,0,5,169,13633.669,58790,8355,466,2,2,2,2.08,5.11,2304090
2801,33,1260223,4,3,1969,0,5,120,13991.667,6380,2620,17,1,3,3.25,2.42,6.69,1679000
10026,116,6441,2,3,1987,-2,5,92,12173.913,39205,7673,201,7,2,3.6,1.13,4.34,1120000
8374,98,539616,2,3,2005,-2,4,87,14080.46,39238,7620,322,7,2,0,0.81,2.12,1225000
6935,81,798357,4,3,1939,-1,6,142,33133.805,109,2860,505,1,3,0,0.56,3.06,4705000
5103,59,994797,4,3,1900,-5,4,200,9000,30552,5400,68,3,1,4,3.42,6.52,1800000
7603,89,696250,3,3,1988,-1,3,76,28486.842,24913,2605,86,1,3,0,0.25,2.55,2165000
1641,19,1356139,0,3,1962,0,3,90,28888.889,65016,6700,120,7,2,3.75,1.85,6.27,2600000
9545,111,128110,4,3,1980,-7,4,115,10326.087,44839,6400,511,7,2,1.75,3.31,4.79,1187500
7301,85,748840,4,3,1977,0,4,131,9122.138,3405,4330,252,6,3,0,0.45,2.78,1195000
5719,67,934561,4,3,2007,0,5,137,15145.985,21152,4930,340,6,3,0.75,2.31,4.53,2075000
9129,106,342286,4,3,2021,0,5,186,1881.7205,57684,8660,448,2,2,0,0.42,1.1,350000
10134,117,40352,3,3,2023,0,4,102,27647.059,26953,4300,233,6,3,3.35,1.13,4.34,2820000
113,1,1468323,3,3,1907,0,8,162,4382.716,22333,6400,511,7,2,6.25,1.99,8.39,710000
3228,38,1219677,4,3,1961,0,4,117,10256.41,50302,3390,249,4,3,2.5,2.08,5.11,1200000
9218,107,312387,0,3,1920,0,3,69,39492.754,6892,8500,179,2,2,0,1.85,1.47,2725000
7870,92,648159,4,3,1995,0,5,135,16925.926,9849,8700,243,2,2,0,0.25,2.55,2285000
6220,73,880059,4,0,1935,0,4,94,5319.149,37823,5683,192,3,1,0.75,2.4,3.66,500000
9367,109,258050,4,3,1912,0,4,133,8421.053,59597,3730,358,0,0,0,1.85,1.47,1120000
4571,53,1058877,0,3,2002,0,2,73,39178.082,10211,2100,308,1,3,3.5,1.69,5.7,2860000
7970,93,628058,1,3,1927,0,4,131,4465.649,36817,7250,213,7,2,0,1.15,2.26,585000
8999,105,386389,4,3,1985,-2,4,121,16942.148,33300,9400,379,5,2,0,0.42,1.1,2050000
2289,27,1303012,0,3,1939,0,4,141,12640.476,45821,4300,233,6,3,4.25,2.9,7.33,1782307
9176,107,329148,4,3,1860,0,3,104,20192.309,28414,6470,503,7,2,0,1.85,1.47,2100000
4310,50,1092139,0,3,1920,0,2,57,13684.211,5119,8860,550,2,2,2.5,1.92,5.14,780000
7939,93,635169,4,3,1930,3,4,107,29672.896,19498,8600,441,2,2,0,1.15,2.26,3175000
8886,104,419686,2,3,2004,0,4,89,15674.157,65843,9560,196,5,2,0,0.42,1.1,1395000
7420,87,726861,1,3,1880,0,2,99,6060.606,41301,9370,197,5,2,0,0.45,2.78,600000
3891,46,1148078,4,3,1979,0,4,151,7516.556,44522,8500,179,2,2,2,1.82,4.36,1135000
2636,31,1274186,4,3,1910,0,6,149,10637.584,7796,2605,86,1,3,4.5,2.34,7.05,1585000
5734,67,932855,4,3,1977,0,4,110,10136.363,8307,4520,502,6,3,0.75,2.31,4.53,1115000
8774,102,443790,0,3,1976,0,3,74,11824.324,55218,9530,494,5,2,0,0.76,1.35,875000
9362,109,259582,4,3,2008,-3,8,218,21100.918,54883,8920,402,2,2,0,1.85,1.47,4600000
9736,113,80862,4,3,1951,-5,6,131,27099.236,24144,2640,210,1,3,3.1,3.31,4.79,3550000
8734,102,453825,2,1,1960,0,4,70,9350,7945,8585,174,2,2,0,0.76,1.35,654500
174,2,1464196,4,3,1974,0,6,162,5314.815,59078,4230,455,6,3,5.5,1.99,8.39,861000
9649,112,104846,4,3,1970,-6,4,190,9736.842,5111,7700,519,7,2,2.6,3.31,4.79,1850000
8953,104,402506,2,3,1986,0,4,91,15109.89,2784,9480,336,5,2,0,0.42,1.1,1375000
8978,105,392451,4,3,1975,0,4,100,11450,63973,8920,402,2,2,0,0.42,1.1,1145000
3273,39,1214406,4,1,2003,0,4,143,3496.5034,52669,8800,575,2,2,2,2.08,5.11,500000
5359,62,972970,4,3,1954,-5,6,161,8850.932,16322,7200,182,7,2,2,1.3,5.5,1425000
9333,108,268537,4,3,1960,0,6,141,8510.639,18540,7400,223,7,2,0,1.85,1.47,1200000
2901,34,1250435,4,3,1977,0,3,54,10648.148,29574,5600,127,3,1,3.25,2.42,6.69,575000
1306,15,1382590,0,3,1892,0,3,80,20000,15543,7800,450,7,2,3.25,2.18,7.2,1600000
8973,104,394933,2,1,1957,0,2,65,14230.77,3352,9480,336,5,2,0,0.42,1.1,925000
10017,116,8979,4,3,1951,0,4,113,12345.133,57157,6470,503,7,2,3.6,1.13,4.34,1395000
7572,88,700371,4,3,1987,-6,3,118,9533.898,6642,4660,485,6,3,0,0.45,2.78,1125000
7471,87,719549,4,3,1935,0,6,143,3321.6782,39482,7620,322,7,2,0,0.45,2.78,475000
7256,85,755223,0,3,1961,0,4,199,21356.783,17129,2800,302,1,3,0,0.45,2.78,4250000
206,2,1461871,4,1,1970,0,3,100,3000,14383,4480,484,6,3,5.5,1.99,8.39,300000
835,10,1418275,4,1,1904,0,5,140,4000,34139,9400,379,5,2,3.75,2.13,7.84,560000
2945,35,1245982,1,3,1955,0,5,172,7558.1396,49392,6920,578,7,2,3.25,2.42,6.69,1300000
3538,41,1186912,2,3,2005,0,5,111,6441.4414,31849,6853,563,7,2,2,1.15,5.26,715000
9495,110,222240,0,1,1939,0,2,54,27777.777,27115,8200,9,2,2,0,1.85,1.47,1500000
2670,31,1271312,3,1,1979,0,3,92,6250,53718,9700,88,5,2,4.5,2.34,7.05,575000
8486,99,516392,4,1,1971,0,5,174,4479.3276,45277,6640,327,7,2,0,0.76,1.35,779403
4907,57,1017427,4,3,1977,0,7,201,5646.766,1479,6920,578,7,2,4,3.42,6.52,1135000
9491,110,222878,0,3,1900,-4,5,94,18351.064,56111,4100,412,6,3,0,1.85,1.47,1725000
5080,59,997145,3,3,1860,0,3,124,20161.291,12351,2820,163,1,3,4,3.42,6.52,2500000
141,1,1466596,4,1,1865,0,5,79,5189.8735,65227,5881,454,3,1,6.25,1.99,8.39,410000
251,3,1458771,0,3,1995,0,3,126,20319.842,41244,7400,223,7,2,5,1.99,8.39,2560300
9385,109,253983,0,3,2022,0,4,82,31646.342,9680,2640,210,1,3,0,1.85,1.47,2595000
1529,18,1364941,4,3,1928,0,3,135,11111.111,8172,4320,319,6,3,3.5,1.85,6.27,1500000
988,12,1406591,0,3,1931,0,3,99,13070.707,30854,2840,238,1,3,3.25,2.13,7.84,1294000
1211,14,1390639,3,3,1877,0,3,62,8677.419,44030,5300,286,3,1,3.25,2.18,7.2,538000
6089,71,893308,4,3,1976,0,5,150,9300,44613,6710,123,7,2,1,2.76,4.75,1395000
8736,102,453218,4,3,1973,0,4,123,11341.464,51529,7182,79,7,2,0,0.76,1.35,1395000
7826,91,656226,3,3,1976,-7,4,91,13241.758,44847,5210,385,3,1,0,0.25,2.55,1205000
477,6,1442392,0,1,1907,0,2,48,9208.333,47639,7800,450,7,2,6,2.13,9.09,442000
8366,98,541772,3,3,1912,-2,4,123,36178.863,63501,3500,594,4,3,0,0.81,2.12,4450000
7542,88,705349,0,0,1940,0,3,125,5144,53967,6862,527,7,2,0,0.45,2.78,643000
6783,79,816413,4,3,2014,0,5,160,15468.75,15101,2770,285,1,3,0,0.79,3.48,2475000
8318,97,553363,0,3,1968,0,3,73,22534.246,39199,4000,414,6,3,0,0.81,2.12,1645000
8393,98,535627,4,3,1974,-1,5,201,11343.283,60941,4700,371,6,3,0,0.81,2.12,2280000
8698,101,463453,2,3,1996,0,3,65,21461.54,61348,4560,579,6,3,0,0.76,1.35,1395000
4747,55,1035853,4,3,2010,0,6,180,14166.667,32670,2880,49,1,3,4,1.69,5.7,2550000
4772,55,1032796,4,3,1946,0,5,138,10978.261,5508,6091,62,7,2,4,1.69,5.7,1515000
9536,111,129730,1,3,1920,-2,6,226,9513.274,17962,8920,402,2,2,1.75,3.31,4.79,2150000
2013,24,1325407,3,3,1987,0,3,68,8305.912,38798,4520,502,6,3,2.75,2.5,6.6,564802
7430,87,725675,4,3,1957,0,6,112,13169.643,31587,4700,371,6,3,0,0.45,2.78,1475000
6477,76,850950,2,3,2015,0,4,80,6187.5,33219,4673,429,6,3,0,2.4,3.66,495000
2592,31,1277533,2,3,1965,0,3,79,11075.949,21557,3210,561,4,3,4.5,2.34,7.05,875000
9405,109,248137,4,3,2010,0,3,157,13980.892,42981,5600,127,3,1,0,1.85,1.47,2195000
4755,55,1034789,4,3,2008,0,4,146,2145.7056,60210,7190,58,7,2,4,1.69,5.7,313273
2956,35,1244982,0,3,1949,0,2,53,18396.227,20411,2200,310,1,3,3.25,2.42,6.69,975000
7862,92,649576,2,1,1977,0,3,60,11758.333,29380,7080,95,7,2,0,0.25,2.55,705500
2356,28,1297756,4,3,1930,0,3,113,5575.221,18674,9700,88,5,2,4.5,2.9,7.33,630000
9427,109,241274,4,3,1965,0,4,110,12727.272,42677,4180,470,6,3,0,1.85,1.47,1400000
9052,105,370644,4,1,1963,0,4,116,28017.242,42538,2650,254,1,3,0,0.42,1.1,3250000
5380,63,970293,3,2,2010,0,3,87,25718.39,38420,6740,75,7,2,1.2,1.3,5.5,2237500
787,9,1421924,0,3,1882,0,2,62,31370.967,27443,8000,8,2,2,4.25,2.13,7.84,1945000
9991,116,15313,4,3,1965,-2,4,112,11785.714,15592,4640,131,6,3,3.6,1.13,4.34,1320000
8368,98,541169,4,3,1965,-4,5,129,30620.154,28999,2740,453,1,3,0,0.81,2.12,3950000
4284,50,1095964,4,3,1964,0,7,204,6715.686,34403,6100,193,7,2,2.5,1.92,5.14,1370000
5781,67,927320,4,3,1966,-3,6,120,13500,50344,7100,564,7,2,0.75,2.31,4.53,1620000
7461,87,721175,3,3,2011,-4,4,124,13911.29,26108,8800,575,2,2,0,0.45,2.78,1725000
8967,104,397193,4,3,2022,0,2,63,36269.84,39304,8000,8,2,2,0,0.42,1.1,2285000
4417,51,1076318,1,3,1877,0,5,117,14487.18,7583,8585,174,2,2,2.75,1.92,5.14,1695000
2485,29,1287739,2,2,1958,0,3,98,11589.449,14778,3300,145,4,3,4.75,2.34,7.05,1135766
542,6,1438134,2,3,1937,0,5,60,5216.6665,34242,3360,325,4,3,6,2.13,9.09,313000
2133,25,1316363,0,3,1903,0,3,67,16194.656,36744,2000,141,1,3,3,2.9,7.33,1085042
4317,50,1091363,4,3,1930,0,3,100,6500,21314,4900,357,6,3,2.5,1.92,5.14,650000
8663,101,472787,4,3,1974,-1,5,170,10705.883,41346,9440,1,5,2,0,0.76,1.35,1820000
9927,115,31303,4,3,1959,-6,6,160,9343.75,58455,7700,519,7,2,3.6,1.13,4.34,1495000
6546,76,843358,4,3,2013,-7,4,127,3248.0315,28359,8732,246,2,2,0,2.4,3.66,412500
9074,106,363010,0,3,1969,-2,2,73,18013.7,62174,2635,266,1,3,0,0.42,1.1,1315000
9838,114,53894,0,3,1957,-3,2,76,22368.422,60800,8000,8,2,2,3.6,3.31,4.79,1700000
8291,97,559125,0,3,1897,0,2,68,5882.353,62810,6580,555,7,2,0,0.81,2.12,400000
1041,12,1403054,4,3,1961,0,5,147,10721.089,11984,3400,225,4,3,3.25,2.13,7.84,1576000
5964,69,906442,0,1,1967,0,1,70,8571.429,49437,6700,120,7,2,0.75,2.76,4.75,600000
6743,79,820987,0,3,2011,0,4,113,22079.646,62134,4300,233,6,3,0,0.79,3.48,2495000
9457,110,232677,4,3,1969,0,4,128,3984.375,19329,8765,297,2,2,0,1.85,1.47,510000
9139,106,339195,0,3,1963,0,3,86,14883.721,51918,9000,3,5,2,0,0.42,1.1,1280000
8180,96,584965,0,3,1952,-5,4,98,9413.266,24341,7000,140,7,2,0,0.81,2.12,922500
9928,115,30921,4,3,1955,0,5,121,10702.4795,34483,3700,432,0,0,3.6,1.13,4.34,1295000
6191,72,882734,4,3,1980,-4,4,170,12941.177,9807,4700,371,6,3,1.5,2.76,4.75,2200000
5721,67,934258,0,1,1939,0,2,60,5383.3335,63528,9000,3,5,2,0.75,2.31,4.53,323000
4539,53,1063065,4,3,1967,0,4,147,7074.83,10435,5750,410,3,1,3.5,1.69,5.7,1040000
9478,110,226513,4,3,1929,0,4,91,13186.813,46626,8653,518,2,2,0,1.85,1.47,1200000
4058,47,1125110,0,3,1963,0,3,69,17318.84,57473,2630,514,1,3,2,1.82,4.36,1195000
692,8,1427813,4,3,1937,0,3,119,3067.2268,58736,8881,520,2,2,5,2.13,9.09,365000
938,11,1410339,0,3,1952,0,3,87,15287.356,32485,3730,358,0,0,3.25,2.13,7.84,1330000
6051,71,896914,4,3,1923,-5,6,142,31338.027,25432,2700,89,1,3,1,2.76,4.75,4450000
9053,105,370162,4,3,1965,0,4,149,10033.557,55490,5492,585,3,1,0,0.42,1.1,1495000
8969,104,396332,4,3,1985,1,6,167,10239.5205,53447,6940,320,7,2,0,0.42,1.1,1710000
9867,114,45778,0,1,1938,0,3,70,29142.857,51916,2840,238,1,3,3.6,3.31,4.79,2040000
7965,93,629234,4,3,1979,-6,4,137,6167.8833,38377,7800,450,7,2,0,1.15,2.26,845000
3884,45,1149102,4,3,1942,0,3,129,12286.821,45818,5500,347,3,1,2,1.82,4.36,1585000
4998,58,1006522,4,3,1962,0,4,109,15137.614,14170,3300,145,4,3,4,3.42,6.52,1650000
4248,49,1100386,2,3,1978,0,3,45,28777.777,4882,3250,165,4,3,2.25,1.92,5.14,1295000
8797,103,440042,4,3,1973,0,4,113,9513.274,25095,9700,88,5,2,0,0.42,1.1,1075000
529,6,1439107,4,3,1962,0,6,148,3628.3784,60957,9850,227,5,2,6,2.13,9.09,537000
3014,35,1239250,2,1,1972,0,3,43,6325.5815,21654,4583,443,6,3,3.25,2.42,6.69,272000
7403,86,730674,4,1,1967,0,5,138,13043.479,10944,2630,514,1,3,0,0.45,2.78,1800000
9369,109,257879,3,3,2007,-4,3,110,17045.455,46179,4200,460,6,3,0,1.85,1.47,1875000
9926,115,31679,3,3,1976,-6,4,130,5769.231,43483,4470,499,6,3,3.6,1.13,4.34,750000
5207,60,985939,0,3,1900,0,6,195,6601.2207,54680,4573,257,6,3,4.25,3.42,6.52,1287238
134,1,1467044,3,3,1978,0,5,116,6206.8965,20347,2630,514,1,3,6.25,1.99,8.39,720000
2884,34,1252097,3,3,1970,0,4,156,10551.083,44092,2620,17,1,3,3.25,2.42,6.69,1645969
4020,47,1130333,1,3,1914,0,6,201,4800.995,29312,7400,223,7,2,2,1.82,4.36,965000
6990,82,791317,3,3,1966,0,3,83,19216.867,39499,2990,361,1,3,0,0.56,3.06,1595000
9935,115,29426,3,3,1990,-4,4,106,20754.717,8213,9200,6,5,2,3.6,1.13,4.34,2200000
8450,99,523859,4,3,1949,0,2,72,24972.223,39270,6710,123,7,2,0,0.76,1.35,1798000
8496,99,514395,4,3,2019,-7,5,151,2913.9072,27581,4690,206,6,3,0,0.76,1.35,440000
7052,82,783018,4,3,2017,0,6,187,2406.417,42088,7500,236,7,2,0,0.56,3.06,450000
8772,102,444414,3,3,2004,-5,4,124,18346.773,15063,4700,371,6,3,0,0.76,1.35,2275000
8651,101,475899,2,3,1962,-4,4,140,17857.143,55490,8831,333,2,2,0,0.76,1.35,2500000
3435,40,1197673,4,3,1966,0,6,151,11140.298,430,2650,254,1,3,2,2.08,5.11,1682185
6922,81,799930,3,3,1990,-4,4,90,13333.333,20151,7500,236,7,2,0,0.56,3.06,1200000
9668,112,100020,4,1,1902,0,3,69,17391.305,32458,4600,315,6,3,2.6,3.31,4.79,1200000
4939,57,1013407,3,3,1910,0,4,124,12096.774,55571,5600,127,3,1,4,3.42,6.52,1500000
9031,105,377451,2,3,1967,0,4,100,17950,50440,4500,367,6,3,0,0.42,1.1,1795000
8781,102,442191,2,3,2002,-2,3,105,37142.855,5135,3250,165,4,3,0,0.76,1.35,3900000
5994,70,903226,4,3,1992,-5,4,169,22485.207,729,2791,104,1,3,0.75,2.76,4.75,3800000
5937,69,909567,4,3,1914,-5,5,124,32258.064,36390,2860,505,1,3,0.75,2.76,4.75,4000000
8029,94,615130,4,3,1967,-2,4,98,9948.9795,63068,5450,393,3,1,0,1.15,2.26,975000
2287,27,1303147,4,3,1988,0,6,147,8243.646,9803,6760,409,7,2,4.25,2.9,7.33,1211816
646,8,1430965,4,3,1970,0,5,141,6413.3335,17322,8381,524,2,2,5,2.13,9.09,904280
7643,89,689835,4,3,1959,0,4,132,11363.637,22473,3520,130,4,3,0,0.25,2.55,1500000
103,1,1468895,4,3,1951,0,4,102,7107.8433,24242,5800,364,3,1,6.25,1.99,8.39,725000
7694,90,681279,2,3,1976,-5,4,73,13013.698,12674,3370,344,4,3,0,0.25,2.55,950000
7691,90,682087,0,3,2017,0,2,72,29513.889,45390,2300,312,1,3,0,0.25,2.55,2125000
2,0,1480190,4,3,1900,0,7,180,4305.5557,54442,5700,500,3,1,7.75,1.26,8.16,775000
5986,70,904024,4,3,1969,0,4,145,2655.1724,54072,9850,227,5,2,0.75,2.76,4.75,385000
8678,101,468929,3,3,2020,0,6,164,15213.415,37040,7500,236,7,2,0,0.76,1.35,2495000
7169,84,766840,4,3,1932,0,7,172,21802.326,24195,3050,248,4,3,0,0.56,3.06,3750000
466,5,1443150,4,3,1948,0,4,99,3282.8284,51685,7752,463,7,2,5,2.13,9.09,325000
271,3,1457606,3,3,1988,0,4,90,4500,47564,9492,64,5,2,5,1.99,8.39,405000
9779,114,70131,0,3,1943,0,3,73,30753.424,3025,2600,175,1,3,3.6,3.31,4.79,2245000
7508,88,713022,4,3,1986,-5,7,164,6219.512,56984,6880,516,7,2,0,0.45,2.78,1020000
4543,53,1062668,0,3,1884,0,4,101,27227.723,56324,8000,8,2,2,3.5,1.69,5.7,2750000
204,2,1462054,0,2,1920,0,2,41,14207.317,13089,7100,564,7,2,5.5,1.99,8.39,582500
9322,108,272523,2,3,2000,0,3,73,15068.493,43150,4500,367,6,3,0,1.85,1.47,1100000
3742,44,1165857,4,3,1969,0,8,184,7472.826,27869,3700,432,0,0,2,1.15,5.26,1375000
9816,114,59998,4,3,1900,0,3,80,5187.5,51422,7760,251,7,2,3.6,3.31,4.79,415000
9044,105,373278,0,3,1971,-5,3,85,7117.647,49171,8920,402,2,2,0,0.42,1.1,605000
5927,69,910535,4,3,1978,0,6,161,6127.18,31057,8600,441,2,2,0.75,2.76,4.75,986476
2648,31,1273128,4,3,1963,0,3,87,4425.2876,26683,9700,88,5,2,4.5,2.34,7.05,385000
2833,33,1257268,2,3,2014,0,4,80,13125,14778,3630,277,4,3,3.25,2.42,6.69,1050000
3642,43,1174295,4,3,1967,0,4,137,14854.015,15959,2665,554,1,3,2,1.15,5.26,2035000
8970,104,395661,4,3,2009,0,3,116,26724.139,28700,2990,361,1,3,0,0.42,1.1,3100000
5237,61,983654,2,1,1953,0,3,47,11212.766,63416,4592,440,6,3,3.5,1.3,5.5,527000
9571,111,122604,0,3,2006,-3,4,82,29573.17,13368,8260,576,2,2,1.75,3.31,4.79,2425000
8140,95,593343,4,3,2020,0,5,193,5181.347,45813,8800,575,2,2,0,0.81,2.12,1000000
7586,88,698247,0,3,1995,0,3,111,37000,42270,1414,309,1,3,0,0.45,2.78,4107000
483,6,1442002,4,3,1956,0,3,86,7441.8604,28991,2650,254,1,3,6,2.13,9.09,640000
8820,103,435206,4,3,1959,-7,4,145,8275.862,49638,4660,485,6,3,0,0.42,1.1,1200000
8097,95,601842,4,3,1977,-3,6,151,24172.186,33260,3050,248,4,3,0,0.81,2.12,3650000
9271,108,291467,4,3,1920,-7,6,157,4713.376,58572,4270,260,6,3,0,1.85,1.47,740000
6571,77,840983,4,3,1880,-7,7,192,9114.583,41502,4420,408,6,3,0,0.79,3.48,1750000
482,6,1442130,4,3,1932,0,5,142,3978.8733,25607,6600,562,7,2,6,2.13,9.09,565000
4581,53,1057650,2,3,1979,-3,4,54,17592.592,5140,8585,174,2,2,3.5,1.69,5.7,950000
5379,63,970334,0,3,1962,0,3,80,23756.875,43772,5600,127,3,1,1.2,1.3,5.5,1900550
2634,31,1274247,4,3,1973,0,5,160,5325,25404,8983,170,2,2,4.5,2.34,7.05,852000
9016,105,382180,4,3,1975,-2,6,171,10526.315,431,7323,169,7,2,0,0.42,1.1,1800000
9246,107,300394,2,3,1978,0,4,77,24000,53433,6854,219,7,2,0,1.85,1.47,1848000
8836,103,431279,0,3,1936,-1,3,79,28860.76,36530,2720,557,1,3,0,0.42,1.1,2280000
1463,17,1370571,3,3,1988,0,4,99,7484.8486,20572,9600,11,5,2,3.5,1.85,6.27,741000
9845,114,51962,0,3,1896,-4,4,96,19166.666,29080,6700,120,7,2,3.6,3.31,4.79,1840000
1028,12,1403899,4,3,1910,0,4,123,2103.9106,49943,4220,304,6,3,3.25,2.13,7.84,258781
5638,66,944720,2,3,1970,-4,4,65,15538.462,31958,5390,343,3,1,0.75,2.31,4.53,1010000
7155,84,768455,3,3,1900,0,4,107,14009.346,56426,9260,168,5,2,0,0.56,3.06,1499000
5441,63,964383,4,3,1935,-6,5,175,4828.5713,45068,5900,417,3,1,1.2,1.3,5.5,845000
2947,35,1245798,3,1,1880,0,4,77,17110.389,21313,4000,414,6,3,3.25,2.42,6.69,1317500
9792,114,66622,4,3,1973,-1,3,143,15209.79,4762,4070,290,6,3,3.6,3.31,4.79,2175000
9490,110,223341,0,3,2022,0,3,140,23535.715,16193,7400,223,7,2,0,1.85,1.47,3295000
9980,116,18636,2,3,2005,-1,4,68,12058.823,35723,6830,376,7,2,3.6,1.13,4.34,820000
9367,109,258083,1,1,1927,0,7,185,22178.379,49106,4171,176,6,3,0,1.85,1.47,4103000
10056,117,1447681,0,3,1886,0,2,70,17142.857,36823,6780,456,7,2,3.35,1.13,4.34,1200000
3143,37,1227893,0,3,1952,0,3,121,25206.611,16908,1437,309,1,3,2.75,2.08,5.11,3050000
1219,14,1389969,2,3,1982,0,4,92,8791.021,39862,6950,411,7,2,3.25,2.18,7.2,808774
8747,102,450042,0,3,1940,0,3,70,17071.428,7432,8800,575,2,2,0,0.76,1.35,1195000
7645,89,689423,1,1,1898,0,6,244,11065.574,63280,5960,342,3,1,0,0.25,2.55,2700000
8776,102,443367,0,3,1936,-5,2,63,12777.777,52721,8700,243,2,2,0,0.76,1.35,805000
5977,70,904719,0,0,1880,0,4,77,19480.52,19927,6100,193,7,2,0.75,2.76,4.75,1500000
9564,111,124063,4,3,1972,0,5,177,9322.034,21417,5464,80,3,1,1.75,3.31,4.79,1650000
9559,111,125130,0,3,1971,-2,3,88,26136.363,64539,4000,414,6,3,1.75,3.31,4.79,2300000
7536,88,706106,4,3,1900,-3,5,112,13839.286,9837,4100,412,6,3,0,0.45,2.78,1550000
7143,83,770183,0,3,1954,0,3,69,15188.406,43900,9400,379,5,2,0,0.56,3.06,1048000
6207,72,881289,2,1,1966,0,3,43,13837.209,10607,4573,257,6,3,1.5,2.76,4.75,595000
8737,102,452809,4,3,2020,0,4,180,4972.222,43974,8700,243,2,2,0,0.76,1.35,895000
9662,112,101620,4,2,1947,0,6,194,17852.01,41232,9850,227,5,2,2.6,3.31,4.79,3463290
9846,114,51853,4,3,2010,-3,4,189,23148.148,39538,4070,290,6,3,3.6,3.31,4.79,4375000
4097,48,1119843,3,3,1987,0,3,85,10529.412,62538,9380,571,5,2,2,1.82,4.36,895000
5282,61,979962,4,3,1988,-4,5,185,11351.352,29135,9900,143,5,2,3.5,1.3,5.5,2100000
7816,91,658068,1,3,1981,-6,6,153,21568.627,23344,3140,597,4,3,0,0.25,2.55,3300000
8726,102,455863,4,3,1959,0,4,150,14300,57033,5750,410,3,1,0,0.76,1.35,2145000
7088,83,777978,3,3,2001,0,4,124,28209.678,50860,8270,256,2,2,0,0.56,3.06,3498000
4341,51,1087630,3,3,1921,0,4,106,15801.887,24640,7000,140,7,2,2.75,1.92,5.14,1675000
9393,109,251543,4,3,2022,-2,5,202,6831.683,29927,4700,371,6,3,0,1.85,1.47,1380000
9680,112,96952,4,3,1986,-1,4,111,13738.738,56506,5260,386,3,1,2.6,3.31,4.79,1525000
8826,103,433861,0,3,1932,-3,4,104,32692.309,6586,2000,141,1,3,0,0.42,1.1,3400000
3419,40,1199387,4,3,1974,0,5,147,13265.306,18835,2980,299,1,3,2,2.08,5.11,1950000
2999,35,1240933,4,3,1951,0,7,164,13414.634,23650,3450,19,4,3,3.25,2.42,6.69,2200000
3764,44,1163338,0,3,1907,0,3,93,35483.87,23831,8740,85,2,2,2,1.15,5.26,3300000
6451,75,854415,3,3,1968,0,5,110,16954.545,11820,4000,414,6,3,0.25,2.4,3.66,1865000
5049,59,999971,0,3,1973,0,3,86,10174.419,45622,9200,6,5,2,4,3.42,6.52,875000
4225,49,1103635,4,3,1961,0,3,91,10439.561,44607,6000,300,7,2,2.25,1.92,5.14,950000
4235,49,1102209,4,3,2007,0,6,210,4285.7144,39692,8581,360,2,2,2.25,1.92,5.14,900000
9364,109,258915,2,1,1992,0,3,46,11521.739,55384,4970,424,6,3,0,1.85,1.47,530000
4078,48,1122318,4,1,1906,0,5,126,4365.0796,15480,5600,127,3,1,2,1.82,4.36,550000
4618,54,1053162,4,3,1946,0,5,135,12222.223,33748,9500,232,5,2,3.75,1.69,5.7,1650000
3131,37,1228937,4,3,1961,0,3,90,10533.333,52039,4652,255,6,3,2.75,2.08,5.11,948000
8807,103,438122,0,3,1935,0,2,57,33771.93,52153,2942,452,1,3,0,0.42,1.1,1925000
537,6,1438507,4,3,1945,0,6,158,5851.57,12481,5230,382,3,1,6,2.13,9.09,924548
